"School","Pub.Priv","Year","Ave.Act","Range","Num","Pct"
"Maryville","Private",2013,25,"28.32",74,0.180929095354523
"Maryville","Private",2013,25,"24.27",169,0.41320293398533
"Maryville","Private",2013,25,"19.23",124,0.303178484107579
"Maryville","Private",2013,25,"17.18",9,0.02200488997555
"Maryville","Private",2013,25,"01.16",1,0.002444987775061
"Maryville","Private",2013,25,"NA",31,0.075794621026895
"Maryville","Private",2013,25,"Tot",409,1
"Missouri Baptist","Private",2013,22,"33.36",0,0
"Missouri Baptist","Private",2013,22,"28.32",18,0.067164179104478
"Missouri Baptist","Private",2013,22,"24.27",53,0.197761194029851
"Missouri Baptist","Private",2013,22,"19.23",113,0.421641791044776
"Missouri Baptist","Private",2013,22,"17.18",40,0.149253731343284
"Missouri Baptist","Private",2013,22,"01.16",13,0.048507462686567
"Missouri Baptist","Private",2013,22,"NA",31,0.115671641791045
"Missouri Baptist","Private",2013,22,"Tot",268,1
"Missouri Valley","Private",2013,19.72,"33.36",1,0.002409638554217
"Missouri Valley","Private",2013,19.72,"28.32",9,0.021686746987952
"Missouri Valley","Private",2013,19.72,"24.27",26,0.062650602409639
"Missouri Valley","Private",2013,19.72,"19.23",148,0.356626506024096
"Missouri Valley","Private",2013,19.72,"17.18",91,0.219277108433735
"Missouri Valley","Private",2013,19.72,"01.16",46,0.110843373493976
"Missouri Valley","Private",2013,19.72,"NA",94,0.226506024096386
"Missouri Valley","Private",2013,19.72,"Tot",415,1
"Park","Private",2013,21,"33.36",1,0.006493506493507
"Park","Private",2013,21,"28.32",6,0.038961038961039
"Park","Private",2013,21,"24.27",11,0.071428571428572
"Park","Private",2013,21,"19.23",48,0.311688311688312
"Park","Private",2013,21,"17.18",6,0.038961038961039
"Park","Private",2013,21,"01.16",5,0.032467532467533
"Park","Private",2013,21,"NA",77,0.5
"Park","Private",2013,21,"Tot",154,1
"Rockhurst","Private",2013,25.5,"33.36",6,0.013698630136986
"Rockhurst","Private",2013,25.5,"28.32",123,0.280821917808219
"Rockhurst","Private",2013,25.5,"24.27",183,0.417808219178082
"Rockhurst","Private",2013,25.5,"19.23",104,0.237442922374429
"Rockhurst","Private",2013,25.5,"17.18",11,0.025114155251142
"Rockhurst","Private",2013,25.5,"01.16",0,0
"Rockhurst","Private",2013,25.5,"NA",11,0.025114155251142
"Rockhurst","Private",2013,25.5,"Tot",438,1
"Saint Louis","Private",2013,27.6,"33.36",108,0.065934065934066
"Saint Louis","Private",2013,27.6,"28.32",621,0.379120879120879
"Saint Louis","Private",2013,27.6,"24.27",528,0.322344322344322
"Saint Louis","Private",2013,27.6,"19.23",172,0.105006105006105
"Saint Louis","Private",2013,27.6,"17.18",4,0.002442002442002
"Saint Louis","Private",2013,27.6,"01.16",0,0
"Saint Louis","Private",2013,27.6,"NA",205,0.125152625152625
"Saint Louis","Private",2013,27.6,"Tot",1638,1
"Southwest Baptist","Private",2013,23.2,"33.36",5,0.010373443983403
"Southwest Baptist","Private",2013,23.2,"28.32",52,0.107883817427386
"Southwest Baptist","Private",2013,23.2,"24.27",123,0.255186721991701
"Southwest Baptist","Private",2013,23.2,"19.23",156,0.323651452282158
"Southwest Baptist","Private",2013,23.2,"17.18",40,0.08298755186722
"Southwest Baptist","Private",2013,23.2,"01.16",34,0.070539419087137
"Southwest Baptist","Private",2013,23.2,"NA",72,0.149377593360996
"Southwest Baptist","Private",2013,23.2,"Tot",482,1
"Stephens","Private",2013,22.74,"33.36",1,0.005952380952381
"Stephens","Private",2013,22.74,"28.32",19,0.113095238095238
"Stephens","Private",2013,22.74,"24.27",49,0.291666666666667
"Stephens","Private",2013,22.74,"19.23",51,0.303571428571429
"Stephens","Private",2013,22.74,"17.18",17,0.101190476190476
"Stephens","Private",2013,22.74,"01.16",11,0.065476190476191
"Stephens","Private",2013,22.74,"NA",20,0.119047619047619
"Stephens","Private",2013,22.74,"Tot",168,1
"Washington","Private",2013,33,"33.36",651,0.404850746268657
"Washington","Private",2013,33,"28.32",330,0.205223880597015
"Washington","Private",2013,33,"24.27",2,0.001243781094527
"Washington","Private",2013,33,"19.23",0,0
"Washington","Private",2013,33,"17.18",0,0
"Washington","Private",2013,33,"01.16",0,0
"Washington","Private",2013,33,"NA",625,0.388681592039801
"Washington","Private",2013,33,"Tot",1608,1
"Webster","Private",2013,23.7,"33.36",7,0.014112903225807
"Webster","Private",2013,23.7,"28.32",82,0.165322580645161
"Webster","Private",2013,23.7,"24.27",124,0.25
"Webster","Private",2013,23.7,"19.23",157,0.316532258064516
"Webster","Private",2013,23.7,"17.18",30,0.060483870967742
"Webster","Private",2013,23.7,"01.16",16,0.032258064516129
"Webster","Private",2013,23.7,"NA",80,0.161290322580645
"Webster","Private",2013,23.7,"Tot",496,1
"Westminster","Private",2013,24.2,"33.36",5,0.018796992481203
"Westminster","Private",2013,24.2,"28.32",40,0.150375939849624
"Westminster","Private",2013,24.2,"24.27",66,0.24812030075188
"Westminster","Private",2013,24.2,"19.23",73,0.274436090225564
"Westminster","Private",2013,24.2,"17.18",17,0.06390977443609
"Westminster","Private",2013,24.2,"01.16",1,0.003759398496241
"Westminster","Private",2013,24.2,"NA",64,0.240601503759398
"Westminster","Private",2013,24.2,"Tot",266,1
"William Jewell","Private",2013,24.82,"33.36",6,0.023166023166023
"William Jewell","Private",2013,24.82,"28.32",58,0.223938223938224
"William Jewell","Private",2013,24.82,"24.27",87,0.335907335907336
"William Jewell","Private",2013,24.82,"19.23",82,0.316602316602317
"William Jewell","Private",2013,24.82,"17.18",6,0.023166023166023
"William Jewell","Private",2013,24.82,"01.16",4,0.015444015444016
"William Jewell","Private",2013,24.82,"NA",16,0.061776061776062
"William Jewell","Private",2013,24.82,"Tot",259,1
"William Woods","Private",2013,23.73,"33.36",2,0.012738853503185
"William Woods","Private",2013,23.73,"28.32",27,0.171974522292994
"William Woods","Private",2013,23.73,"24.27",30,0.191082802547771
"William Woods","Private",2013,23.73,"19.23",67,0.426751592356688
"William Woods","Private",2013,23.73,"17.18",11,0.070063694267516
"William Woods","Private",2013,23.73,"01.16",0,0
"William Woods","Private",2013,23.73,"NA",20,0.127388535031847
"William Woods","Private",2013,23.73,"Tot",157,1
"Harris-Stowe","Public",2014,16.21,"33.36",,0
"Harris-Stowe","Public",2014,16.21,"28.32",,0
"Harris-Stowe","Public",2014,16.21,"24.27",1,0.004132231404959
"Harris-Stowe","Public",2014,16.21,"19.23",21,0.086776859504132
"Harris-Stowe","Public",2014,16.21,"17.18",24,0.099173553719008
"Harris-Stowe","Public",2014,16.21,"01.16",71,0.293388429752066
"Harris-Stowe","Public",2014,16.21,"NA",125,0.516528925619835
"Harris-Stowe","Public",2014,16.21,"Tot",242,1
"Lincoln","Public",2014,17.14,"33.36",,0
"Lincoln","Public",2014,17.14,"28.32",5,0.009276437847866
"Lincoln","Public",2014,17.14,"24.27",31,0.057513914656772
"Lincoln","Public",2014,17.14,"19.23",115,0.213358070500928
"Lincoln","Public",2014,17.14,"17.18",95,0.176252319109462
"Lincoln","Public",2014,17.14,"01.16",272,0.504638218923933
"Lincoln","Public",2014,17.14,"NA",21,0.038961038961039
"Lincoln","Public",2014,17.14,"Tot",539,1
"Missouri Southern","Public",2014,21.06,"33.36",5,0.005841121495327
"Missouri Southern","Public",2014,21.06,"28.32",55,0.064252336448598
"Missouri Southern","Public",2014,21.06,"24.27",141,0.164719626168224
"Missouri Southern","Public",2014,21.06,"19.23",321,0.375
"Missouri Southern","Public",2014,21.06,"17.18",135,0.157710280373832
"Missouri Southern","Public",2014,21.06,"01.16",100,0.116822429906542
"Missouri Southern","Public",2014,21.06,"NA",99,0.115654205607477
"Missouri Southern","Public",2014,21.06,"Tot",856,1
"Missouri State","Public",2014,24.04,"33.36",26,0.009059233449477
"Missouri State","Public",2014,24.04,"28.32",484,0.168641114982578
"Missouri State","Public",2014,24.04,"24.27",970,0.337979094076655
"Missouri State","Public",2014,24.04,"19.23",1165,0.405923344947735
"Missouri State","Public",2014,24.04,"17.18",93,0.032404181184669
"Missouri State","Public",2014,24.04,"01.16",35,0.01219512195122
"Missouri State","Public",2014,24.04,"NA",97,0.033797909407666
"Missouri State","Public",2014,24.04,"Tot",2870,1
"Missouri Univ. Of Sci. & Tech.","Public",2014,28.38,"33.36",148,0.114996114996115
"Missouri Univ. Of Sci. & Tech.","Public",2014,28.38,"28.32",576,0.447552447552448
"Missouri Univ. Of Sci. & Tech.","Public",2014,28.38,"24.27",428,0.332556332556333
"Missouri Univ. Of Sci. & Tech.","Public",2014,28.38,"19.23",83,0.064491064491065
"Missouri Univ. Of Sci. & Tech.","Public",2014,28.38,"17.18",1,0.000777000777001
"Missouri Univ. Of Sci. & Tech.","Public",2014,28.38,"01.16",,0
"Missouri Univ. Of Sci. & Tech.","Public",2014,28.38,"NA",51,0.03962703962704
"Missouri Univ. Of Sci. & Tech.","Public",2014,28.38,"Tot",1287,1
"Missouri Western","Public",2014,20.47,"33.36",1,0.000955109837631
"Missouri Western","Public",2014,20.47,"28.32",58,0.055396370582617
"Missouri Western","Public",2014,20.47,"24.27",153,0.146131805157593
"Missouri Western","Public",2014,20.47,"19.23",415,0.396370582617001
"Missouri Western","Public",2014,20.47,"17.18",180,0.171919770773639
"Missouri Western","Public",2014,20.47,"01.16",162,0.154727793696275
"Missouri Western","Public",2014,20.47,"NA",78,0.074498567335244
"Missouri Western","Public",2014,20.47,"Tot",1047,1
"Northwest","Public",2014,22.78,"33.36",11,0.007953723788865
"Northwest","Public",2014,22.78,"28.32",137,0.099060014461316
"Northwest","Public",2014,22.78,"24.27",332,0.240057845263919
"Northwest","Public",2014,22.78,"19.23",655,0.473608098336949
"Northwest","Public",2014,22.78,"17.18",103,0.074475777295734
"Northwest","Public",2014,22.78,"01.16",37,0.026753434562545
"Northwest","Public",2014,22.78,"NA",108,0.078091106290673
"Northwest","Public",2014,22.78,"Tot",1383,1
"Southeast","Public",2014,22.76,"33.36",26,0.014061654948621
"Southeast","Public",2014,22.76,"28.32",205,0.110870740941049
"Southeast","Public",2014,22.76,"24.27",408,0.22065981611682
"Southeast","Public",2014,22.76,"19.23",833,0.450513791238507
"Southeast","Public",2014,22.76,"17.18",163,0.0881557598702
"Southeast","Public",2014,22.76,"01.16",49,0.026500811249324
"Southeast","Public",2014,22.76,"NA",165,0.089237425635479
"Southeast","Public",2014,22.76,"Tot",1849,1
"Truman","Public",2014,27.07,"33.36",97,0.073484848484849
"Truman","Public",2014,27.07,"28.32",470,0.356060606060606
"Truman","Public",2014,27.07,"24.27",465,0.352272727272727
"Truman","Public",2014,27.07,"19.23",211,0.159848484848485
"Truman","Public",2014,27.07,"17.18",6,0.004545454545455
"Truman","Public",2014,27.07,"01.16",1,0.000757575757576
"Truman","Public",2014,27.07,"NA",70,0.053030303030303
"Truman","Public",2014,27.07,"Tot",1320,1
"Ucm","Public",2014,21.8,"33.36",4,0.00233918128655
"Ucm","Public",2014,21.8,"28.32",122,0.071345029239766
"Ucm","Public",2014,21.8,"24.27",360,0.210526315789474
"Ucm","Public",2014,21.8,"19.23",868,0.507602339181287
"Ucm","Public",2014,21.8,"17.18",222,0.129824561403509
"Ucm","Public",2014,21.8,"01.16",69,0.040350877192983
"Ucm","Public",2014,21.8,"NA",65,0.038011695906433
"Ucm","Public",2014,21.8,"Tot",1710,1
"Umc","Public",2014,25.89,"33.36",246,0.037759017651573
"Umc","Public",2014,25.89,"28.32",1731,0.265694551036071
"Umc","Public",2014,25.89,"24.27",2473,0.379585571757483
"Umc","Public",2014,25.89,"19.23",1643,0.252187260168841
"Umc","Public",2014,25.89,"17.18",51,0.007828089025326
"Umc","Public",2014,25.89,"01.16",10,0.001534919416731
"Umc","Public",2014,25.89,"NA",361,0.055410590943976
"Umc","Public",2014,25.89,"Tot",6515,1
"Umkc","Public",2014,24.37,"33.36",45,0.041938490214352
"Umkc","Public",2014,24.37,"28.32",210,0.195712954333644
"Umkc","Public",2014,24.37,"24.27",286,0.266542404473439
"Umkc","Public",2014,24.37,"19.23",368,0.342963653308481
"Umkc","Public",2014,24.37,"17.18",85,0.079217148182666
"Umkc","Public",2014,24.37,"01.16",12,0.011183597390494
"Umkc","Public",2014,24.37,"NA",67,0.062441752096925
"Umkc","Public",2014,24.37,"Tot",1073,1
"Umsl","Public",2014,24.14,"33.36",10,0.019493177387914
"Umsl","Public",2014,24.14,"28.32",89,0.173489278752437
"Umsl","Public",2014,24.14,"24.27",159,0.309941520467836
"Umsl","Public",2014,24.14,"19.23",197,0.38401559454191
"Umsl","Public",2014,24.14,"17.18",25,0.048732943469786
"Umsl","Public",2014,24.14,"01.16",4,0.007797270955166
"Umsl","Public",2014,24.14,"NA",29,0.056530214424951
"Umsl","Public",2014,24.14,"Tot",513,1
"Avila","Private",2014,22,"33.36",1,0.004901960784314
"Avila","Private",2014,22,"28.32",13,0.063725490196079
"Avila","Private",2014,22,"24.27",47,0.230392156862745
"Avila","Private",2014,22,"19.23",105,0.514705882352941
"Avila","Private",2014,22,"17.18",17,0.083333333333333
"Avila","Private",2014,22,"01.16",1,0.004901960784314
"Avila","Private",2014,22,"NA",20,0.098039215686275
"Avila","Private",2014,22,"Tot",204,1
"Central Methodist-Clas","Private",2014,22.4,"33.36",1,0.002994011976048
"Central Methodist-Clas","Private",2014,22.4,"28.32",27,0.080838323353293
"Central Methodist-Clas","Private",2014,22.4,"24.27",81,0.24251497005988
"Central Methodist-Clas","Private",2014,22.4,"19.23",178,0.532934131736527
"Central Methodist-Clas","Private",2014,22.4,"17.18",35,0.104790419161677
"Central Methodist-Clas","Private",2014,22.4,"01.16",7,0.020958083832335
"Central Methodist-Clas","Private",2014,22.4,"NA",5,0.01497005988024
"Central Methodist-Clas","Private",2014,22.4,"Tot",334,1
"College Of The Ozarks","Private",2014,23,"33.36",1,0.00390625
"College Of The Ozarks","Private",2014,23,"28.32",25,0.09765625
"College Of The Ozarks","Private",2014,23,"24.27",71,0.27734375
"College Of The Ozarks","Private",2014,23,"19.23",124,0.484375
"College Of The Ozarks","Private",2014,23,"17.18",21,0.08203125
"College Of The Ozarks","Private",2014,23,"01.16",2,0.0078125
"College Of The Ozarks","Private",2014,23,"NA",12,0.046875
"College Of The Ozarks","Private",2014,23,"Tot",256,1
"Columbia","Private",2014,,"33.36",,0
"Columbia","Private",2014,,"28.32",,0
"Columbia","Private",2014,,"24.27",,0
"Columbia","Private",2014,,"19.23",,0
"Columbia","Private",2014,,"17.18",,0
"Columbia","Private",2014,,"01.16",,0
"Columbia","Private",2014,,"NA",951,1
"Columbia","Private",2014,,"Tot",951,1
"Cottey","Private",2014,22,"33.36",,0
"Cottey","Private",2014,22,"28.32",9,0.068702290076336
"Cottey","Private",2014,22,"24.27",18,0.137404580152672
"Cottey","Private",2014,22,"19.23",38,0.290076335877863
"Cottey","Private",2014,22,"17.18",15,0.114503816793893
"Cottey","Private",2014,22,"01.16",4,0.030534351145038
"Cottey","Private",2014,22,"NA",47,0.358778625954198
"Cottey","Private",2014,22,"Tot",131,1
"Culver-Stockton","Private",2014,21.4,"33.36",1,0.003448275862069
"Culver-Stockton","Private",2014,21.4,"28.32",14,0.048275862068966
"Culver-Stockton","Private",2014,21.4,"24.27",43,0.148275862068966
"Culver-Stockton","Private",2014,21.4,"19.23",138,0.475862068965517
"Culver-Stockton","Private",2014,21.4,"17.18",45,0.155172413793103
"Culver-Stockton","Private",2014,21.4,"01.16",8,0.027586206896552
"Culver-Stockton","Private",2014,21.4,"NA",41,0.141379310344828
"Culver-Stockton","Private",2014,21.4,"Tot",290,1
"Drury","Private",2014,25.68,"33.36",10,0.02020202020202
"Drury","Private",2014,25.68,"28.32",84,0.16969696969697
"Drury","Private",2014,25.68,"24.27",97,0.195959595959596
"Drury","Private",2014,25.68,"19.23",74,0.149494949494949
"Drury","Private",2014,25.68,"17.18",5,0.01010101010101
"Drury","Private",2014,25.68,"01.16",1,0.002020202020202
"Drury","Private",2014,25.68,"NA",224,0.452525252525253
"Drury","Private",2014,25.68,"Tot",495,1
"Evangel","Private",2014,23,"33.36",5,0.015197568389058
"Evangel","Private",2014,23,"28.32",46,0.139817629179331
"Evangel","Private",2014,23,"24.27",74,0.224924012158055
"Evangel","Private",2014,23,"19.23",99,0.300911854103343
"Evangel","Private",2014,23,"17.18",34,0.103343465045593
"Evangel","Private",2014,23,"01.16",19,0.05775075987842
"Evangel","Private",2014,23,"NA",52,0.158054711246201
"Evangel","Private",2014,23,"Tot",329,1
"Fontbonne","Private",2014,25.6,"33.36",1,0.008849557522124
"Fontbonne","Private",2014,25.6,"28.32",12,0.106194690265487
"Fontbonne","Private",2014,25.6,"24.27",34,0.300884955752212
"Fontbonne","Private",2014,25.6,"19.23",47,0.415929203539823
"Fontbonne","Private",2014,25.6,"17.18",10,0.088495575221239
"Fontbonne","Private",2014,25.6,"01.16",1,0.008849557522124
"Fontbonne","Private",2014,25.6,"NA",8,0.070796460176991
"Fontbonne","Private",2014,25.6,"Tot",113,1
"Hannibal-Lagrange","Private",2014,22,"33.36",1,0.006289308176101
"Hannibal-Lagrange","Private",2014,22,"28.32",9,0.056603773584906
"Hannibal-Lagrange","Private",2014,22,"24.27",38,0.238993710691824
"Hannibal-Lagrange","Private",2014,22,"19.23",60,0.377358490566038
"Hannibal-Lagrange","Private",2014,22,"17.18",23,0.144654088050314
"Hannibal-Lagrange","Private",2014,22,"01.16",5,0.031446540880503
"Hannibal-Lagrange","Private",2014,22,"NA",23,0.144654088050314
"Hannibal-Lagrange","Private",2014,22,"Tot",159,1
"Lindenwood","Private",2014,23,"33.36",3,0.002497918401332
"Lindenwood","Private",2014,23,"28.32",89,0.074104912572856
"Lindenwood","Private",2014,23,"24.27",209,0.174021648626145
"Lindenwood","Private",2014,23,"19.23",516,0.429641965029142
"Lindenwood","Private",2014,23,"17.18",74,0.061615320566195
"Lindenwood","Private",2014,23,"01.16",8,0.006661115736886
"Lindenwood","Private",2014,23,"NA",302,0.251457119067444
"Lindenwood","Private",2014,23,"Tot",1201,1
"Maryville","Private",2014,25.32,"33.36",4,0.009803921568627
"Maryville","Private",2014,25.32,"28.32",91,0.223039215686275
"Maryville","Private",2014,25.32,"24.27",180,0.441176470588235
"Maryville","Private",2014,25.32,"19.23",107,0.262254901960784
"Maryville","Private",2014,25.32,"17.18",5,0.012254901960784
"Maryville","Private",2014,25.32,"01.16",,0
"Maryville","Private",2014,25.32,"NA",21,0.051470588235294
"Maryville","Private",2014,25.32,"Tot",408,1
"Missouri Baptist","Private",2014,21,"33.36",,0
"Missouri Baptist","Private",2014,21,"28.32",10,0.044642857142857
"Missouri Baptist","Private",2014,21,"24.27",35,0.15625
"Missouri Baptist","Private",2014,21,"19.23",117,0.522321428571429
"Missouri Baptist","Private",2014,21,"17.18",33,0.147321428571429
"Missouri Baptist","Private",2014,21,"01.16",14,0.0625
"Missouri Baptist","Private",2014,21,"NA",15,0.066964285714286
"Missouri Baptist","Private",2014,21,"Tot",224,1
"Missouri Valley","Private",2014,20,"33.36",,0
"Missouri Valley","Private",2014,20,"28.32",6,0.015831134564644
"Missouri Valley","Private",2014,20,"24.27",26,0.068601583113457
"Missouri Valley","Private",2014,20,"19.23",121,0.319261213720317
"Missouri Valley","Private",2014,20,"17.18",82,0.216358839050132
"Missouri Valley","Private",2014,20,"01.16",52,0.137203166226913
"Missouri Valley","Private",2014,20,"NA",92,0.242744063324538
"Missouri Valley","Private",2014,20,"Tot",379,1
"Park","Private",2014,22,"33.36",1,0.006451612903226
"Park","Private",2014,22,"28.32",5,0.032258064516129
"Park","Private",2014,22,"24.27",10,0.064516129032258
"Park","Private",2014,22,"19.23",47,0.303225806451613
"Park","Private",2014,22,"17.18",7,0.045161290322581
"Park","Private",2014,22,"01.16",5,0.032258064516129
"Park","Private",2014,22,"NA",80,0.516129032258065
"Park","Private",2014,22,"Tot",155,1
"Rockhurst","Private",2014,25.5,"33.36",10,0.025125628140704
"Rockhurst","Private",2014,25.5,"28.32",103,0.258793969849246
"Rockhurst","Private",2014,25.5,"24.27",146,0.366834170854271
"Rockhurst","Private",2014,25.5,"19.23",116,0.291457286432161
"Rockhurst","Private",2014,25.5,"17.18",7,0.017587939698493
"Rockhurst","Private",2014,25.5,"01.16",,0
"Rockhurst","Private",2014,25.5,"NA",16,0.040201005025126
"Rockhurst","Private",2014,25.5,"Tot",398,1
"Saint Louis","Private",2014,27.7,"33.36",103,0.062843197071385
"Saint Louis","Private",2014,27.7,"28.32",668,0.407565588773642
"Saint Louis","Private",2014,27.7,"24.27",503,0.306894447834045
"Saint Louis","Private",2014,27.7,"19.23",163,0.099450884685784
"Saint Louis","Private",2014,27.7,"17.18",10,0.006101281269067
"Saint Louis","Private",2014,27.7,"01.16",1,0.000610128126907
"Saint Louis","Private",2014,27.7,"NA",191,0.11653447223917
"Saint Louis","Private",2014,27.7,"Tot",1639,1
"Southwest Baptist","Private",2014,23.06,"33.36",7,0.014462809917355
"Southwest Baptist","Private",2014,23.06,"28.32",55,0.113636363636364
"Southwest Baptist","Private",2014,23.06,"24.27",133,0.274793388429752
"Southwest Baptist","Private",2014,23.06,"19.23",166,0.34297520661157
"Southwest Baptist","Private",2014,23.06,"17.18",41,0.084710743801653
"Southwest Baptist","Private",2014,23.06,"01.16",24,0.049586776859504
"Southwest Baptist","Private",2014,23.06,"NA",58,0.119834710743802
"Southwest Baptist","Private",2014,23.06,"Tot",484,1
"Stephens","Private",2014,22.56,"33.36",2,0.010810810810811
"Stephens","Private",2014,22.56,"28.32",12,0.064864864864865
"Stephens","Private",2014,22.56,"24.27",55,0.297297297297297
"Stephens","Private",2014,22.56,"19.23",68,0.367567567567568
"Stephens","Private",2014,22.56,"17.18",22,0.118918918918919
"Stephens","Private",2014,22.56,"01.16",7,0.037837837837838
"Stephens","Private",2014,22.56,"NA",19,0.102702702702703
"Stephens","Private",2014,22.56,"Tot",185,1
"Washington","Private",2014,33.2,"33.36",798,0.460207612456747
"Washington","Private",2014,33.2,"28.32",333,0.192041522491349
"Washington","Private",2014,33.2,"24.27",5,0.002883506343714
"Washington","Private",2014,33.2,"19.23",,0
"Washington","Private",2014,33.2,"17.18",,0
"Washington","Private",2014,33.2,"01.16",,0
"Washington","Private",2014,33.2,"NA",598,0.344867358708189
"Washington","Private",2014,33.2,"Tot",1734,1
"Webster","Private",2014,24,"33.36",8,0.017278617710583
"Webster","Private",2014,24,"28.32",64,0.138228941684665
"Webster","Private",2014,24,"24.27",102,0.220302375809935
"Webster","Private",2014,24,"19.23",140,0.302375809935205
"Webster","Private",2014,24,"17.18",31,0.06695464362851
"Webster","Private",2014,24,"01.16",14,0.030237580993521
"Webster","Private",2014,24,"NA",104,0.224622030237581
"Webster","Private",2014,24,"Tot",463,1
"Westminster","Private",2014,24.5,"33.36",3,0.014150943396227
"Westminster","Private",2014,24.5,"28.32",36,0.169811320754717
"Westminster","Private",2014,24.5,"24.27",57,0.268867924528302
"Westminster","Private",2014,24.5,"19.23",64,0.30188679245283
"Westminster","Private",2014,24.5,"17.18",12,0.056603773584906
"Westminster","Private",2014,24.5,"01.16",2,0.009433962264151
"Westminster","Private",2014,24.5,"NA",38,0.179245283018868
"Westminster","Private",2014,24.5,"Tot",212,1
"William Jewell","Private",2014,25.37,"33.36",7,0.026315789473684
"William Jewell","Private",2014,25.37,"28.32",63,0.236842105263158
"William Jewell","Private",2014,25.37,"24.27",87,0.327067669172932
"William Jewell","Private",2014,25.37,"19.23",72,0.270676691729323
"William Jewell","Private",2014,25.37,"17.18",7,0.026315789473684
"William Jewell","Private",2014,25.37,"01.16",,0
"William Jewell","Private",2014,25.37,"NA",30,0.112781954887218
"William Jewell","Private",2014,25.37,"Tot",266,1
"William Woods","Private",2014,22.8,"33.36",1,0.005
"William Woods","Private",2014,22.8,"28.32",26,0.13
"William Woods","Private",2014,22.8,"24.27",42,0.21
"William Woods","Private",2014,22.8,"19.23",73,0.365
"William Woods","Private",2014,22.8,"17.18",29,0.145
"William Woods","Private",2014,22.8,"01.16",4,0.02
"William Woods","Private",2014,22.8,"NA",25,0.125
"William Woods","Private",2014,22.8,"Tot",200,1
